0:4572,521200509,33575061,4
0:4573,521200510,33565301,0
0:4574,521200511,33569636,0
0:4575,521200512,33559421,4
0:4576,521200601,33577731,0
0:4577,521200602,33555810,0
0:4578,521200603,33565281,0
0:4579,521200604,33558837,16
0:4580,521200605,33573617,0
0:4581,521200606,33566614,0
0:4582,521200607,33559605,0
0:4583,521200608,33555155,0
0:4584,521200609,33559803,4
0:4585,521200701,33555374,0
0:4586,521200702,33558837,0
0:4587,521200703,33580322,0
0:4588,521200704,33559583,0
0:4589,521200705,33559461,12
0:4590,521200706,33561761,0
0:4591,521200707,33583413,0
0:4592,521200708,33555810,0
0:4593,521200709,33565303,0
0:4594,521200710,33558491,16
0:4595,521200711,33565310,0
0:4596,521200712,33579540,0
0:4597,521200713,33557134,0
0:4598,521200714,33555116,0
0:4599,521200715,33565294,0
0:4600,521200716,33569636,0
0:4601,521200717,33559421,4
0:4602,521200801,33566833,0
0:4603,521200802,33558146,0
0:4604,521200803,33575055,0
0:4605,521200804,33555156,0
0:4606,521200805,33557677,4096
0:4607,521200806,33555876,4132
0:4608,521200901,33576367,0
0:4609,521200902,33566614,0
0:4610,521200903,33577312,0
0:4611,521200904,33564005,28
0:4612,521200905,33556564,0
0:4613,521200906,33564678,4
0:4614,521201001,33557928,0
0:4615,521201002,33560676,0
0:4616,521201003,33555155,0
0:4617,521201004,33559576,0
0:4618,521201005,33577312,28
0:4619,521201006,33562948,0
0:4620,521201007,33554993,4
0:4621,521201008,33574814,0
0:4622,521201009,33559579,0
0:4623,521201010,33565274,28
0:4624,521201011,33555730,0
0:4625,521201012,33555793,0
0:4626,521201013,33575861,0
0:4627,521201014,33575052,0
0:4628,521201015,33556042,24
0:4629,521201016,33555053,0
0:4630,521201017,33555249,0
0:4631,521201018,33573542,-32764
0:4632,521201101,33559437,0
0:4633,521201102,33558837,0
0:4634,521201103,33555674,0
0:4635,521201104,33565276,4
0:4636,521201105,33559460,0
0:4637,521201106,33566621,0
0:4638,521201107,33557921,28
0:4639,521201108,33555164,0
0:4640,521201109,33565274,0
0:4641,521201110,33570637,0
0:4642,521201111,33560676,20
0:4643,521201112,33555796,0
0:4644,521201113,33567726,0
0:4645,521201114,33560551,0
0:4646,521201115,33563404,0
0:4647,521201116,33575055,20
0:4648,521201117,33565310,0
0:4649,521201118,33554909,0
0:4650,521201119,33572730,0
0:4651,521201120,33565274,4
0:4652,521201201,33564631,0
0:4653,521201202,33558837,0
0:4654,521201203,33564083,0
0:4655,521201204,33555873,0
0:4656,521201205,33566614,0
0:4657,521201206,33570637,4
0:4658,521201207,33558841,0
0:4659,521201208,33575861,0
0:4660,521201209,33559462,0
0:4661,521201210,33575052,0
0:4662,521201211,33569382,0
0:4663,521201212,33576511,4
0:4664,521201301,33558838,0
0:4665,521201302,33555674,0
0:4666,521201303,33559492,0
0:4667,521201304,33557921,20
0:4668,521201305,33571779,0
0:4669,521201306,33555006,4
0:4670,521201307,33571778,0
0:4671,521201308,33554993,4
0:4672,521201309,33577381,0
0:4673,521201310,33555053,0
0:4674,521201311,33560627,36
0:4675,521201401,33567818,0
0:4676,521201402,33571714,-32752
0:4677,521201403,33566410,0
0:4678,521201404,33567626,0
0:4679,521201405,33570134,28
0:4680,521201406,33555053,0
0:4681,521201407,33554521,4
0:4682,521201501,33564005,0
0:4683,521201502,33558837,0
0:4684,521201503,33563119,16
0:4685,521201504,33576367,0
0:4686,521201505,33565274,0
0:4687,521201506,33566614,0
0:4688,521201507,33577312,4
0:4689,521201508,33554801,0
0:4690,521201509,33556652,0
0:4691,521201510,33564751,-32768
0:4692,521201511,33568361,-32752
0:4693,521201512,33556028,0
0:4694,521201513,33564532,4
0:4695,521201601,33564164,0
0:4696,521201602,33556673,28
0:4697,521201603,33565295,0
0:4698,521201604,33558192,4
0:4699,521201701,33566190,0
0:4700,521201702,33565846,0
0:4701,521201703,33555710,0
0:4702,521201704,33555020,0
0:4703,521201705,33556452,0
0:4704,521201706,33567053,0
0:4705,521201707,33555696,20
0:4706,521201801,33559373,0
0:4707,521201802,33569475,0
0:4708,521201803,33571917,0
0:4709,521201804,33556671,4
0:4710,521201805,33560515,0
0:4711,521201806,33568556,0
0:4712,521201807,33556671,0
0:4713,521201808,33567920,4
0:4714,521201809,33574100,0
0:4715,521201810,33568653,0
0:4716,521201811,33570134,28
0:4717,521201812,33558915,0
0:4718,521201813,33570249,-32768
0:4719,521201814,33565031,4
0:4720,521201901,33565310,0
0:4721,521201902,33561998,24
0:4722,521201903,33565303,0
0:4723,521201904,33573194,28
0:4724,521201905,33565303,0
0:4725,521201906,33555859,0
0:4726,521201907,33576185,0
0:4727,521201908,33573066,0
0:4728,521201909,33575429,4
0:4729,521202001,33573162,0
0:4730,521202002,33574546,0
0:4731,521202003,33565310,0
0:4732,521202004,33577071,4
0:4733,521202005,33576878,0
0:4734,521202006,33562817,28
0:4735,521202007,33565310,0
0:4736,521202008,33559262,4
0:4737,521202009,33569640,0
0:4738,521202010,33567785,0
0:4739,521202011,33558906,0
0:4740,521202012,33560195,20
0:4741,521202101,33576031,0
0:4742,521202102,33570257,-32768
0:4743,521202103,33568175,36
0:4744,521202201,33558838,0
0:4745,521202202,33573439,0
0:4746,521202203,33565274,0
0:4747,521202204,33558806,0
0:4748,521202205,33560676,0
0:4749,521202206,33562068,24
0:4750,521202207,33569846,28
0:4751,521202208,33556029,16
0:4752,521202209,33555070,0
0:4753,521202210,33562069,0
0:4754,521202211,33568959,0
0:4755,521202212,33566495,0
0:4756,521202213,33561098,4
0:4757,521202301,33559218,0
0:4758,521202302,33559579,0
0:4759,521202303,33564514,0
0:4760,521202304,33564751,-32740
0:4761,521202305,33555730,4
0:4762,521202306,33565754,16
0:4763,521202307,33559442,0
0:4764,521202308,33557677,0
0:4765,521202309,33558659,8
0:4766,521202401,33571714,-32768
0:4767,521202402,33558837,0
0:4768,521202403,33564244,0
0:4769,521202404,33576199,28
0:4770,521202405,33555682,4
0:4771,521202406,33559684,0
0:4772,521202407,33565310,0
0:4773,521202408,33567830,0
0:4774,521202409,33574780,-32748
0:4775,521202410,33555324,0
0:4776,521202411,33557540,0
0:4777,521202412,33574391,0
0:4778,521202413,33558798,-32764
0:4779,521202501,33564005,0
0:4780,521202502,33558837,0
0:4781,521202503,33563119,0
0:4782,521202504,33562238,-32744
0:4783,521202505,33555722,0
0:4784,521202506,33565276,4
0:4785,521202507,33564509,0
0:4786,521202508,33566429,0
0:4787,521202509,33571103,0
0:4788,521202510,33570133,0
0:4789,521202511,33567918,28
0:4790,521202512,33562017,4
0:4791,521202513,33564485,0
0:4792,521202514,33557132,0
0:4793,521202515,33558943,0
0:4794,521202516,33571098,0
0:4795,521202517,33570133,0
0:4796,521202518,33567918,28
0:4797,521202519,33565310,0
0:4798,521202520,33572761,4
0:4799,521202601,33555796,0
0:4800,521202602,33568647,0
0:4801,521202603,33568646,0
0:4802,521202604,33567830,16
0:4803,521202605,33570133,0
0:4804,521202606,33567917,0
0:4805,521202607,33571091,4
0:4806,521202608,33555070,0
0:4807,521202609,33559617,0
0:4808,521202610,33572769,0
0:4809,521202611,33566432,4
0:4810,521202701,33555796,0
0:4811,521202702,33555803,0
0:4812,521202703,33557540,0
0:4813,521202704,33581908,0
0:4814,521202705,33555810,0
0:4815,521202706,33558800,-32740
0:4816,521202707,33557669,-32740
0:4817,521202708,33566629,0
0:4818,521202709,33567831,0
0:4819,521202710,33565276,24
0:4820,521202711,33566068,0
0:4821,521202712,33559684,0
0:4822,521202713,33559443,0
0:4823,521202714,33559571,0
0:4824,521202715,33565281,0
0:4825,521202716,33558922,-32764
0:4826,521202801,33555796,0
0:4827,521202802,33574068,0
0:4828,521202803,33555346,0
0:4829,521202804,33555803,0
0:4830,521202805,33581908,0
0:4831,521202806,33555810,0
0:4832,521202807,33558800,-32752
0:4833,521202808,33573443,0
0:4834,521202809,33565275,0
0:4835,521202810,33570140,0
0:4836,521202811,33566430,0
0:4837,521202812,33555346,4
0:4838,521202901,33554687,0
0:4839,521202902,33555070,0
0:4840,521202903,33555859,0
0:4841,521202904,33575688,0
0:4842,521202905,33570027,0
0:4843,521202906,33557168,0
0:4844,521202907,33561856,28
0:4845,521202908,33565793,-32768
0:4846,521202909,33556927,16
0:4847,521202910,33555324,0
0:4848,521202911,33555788,0
0:4849,521202912,33572494,0
0:4850,521202913,33556141,0
0:4851,521202914,33561859,24
0:4852,521202915,33558840,0
0:4853,521202916,33557137,0
0:4854,521202917,33556927,8
0:4855,521203001,33566588,0
0:4856,521203002,33565295,0
0:4857,521203003,33559518,0
0:4858,521203004,33570222,28
0:4859,521203005,33572336,0
0:4860,521203006,33559462,4
0:4861,521203007,33566583,0
0:4862,521203008,33565295,0
0:4863,521203009,33564712,0
0:4864,521203010,33570222,28
0:4865,521203011,33556788,0
0:4866,521203012,33556787,40
0:4867,521203101,33566068,576
0:4868,521203102,33559684,0
0:4869,521203103,33577731,0
0:4870,521203104,33555810,0
0:4871,521203105,33565281,16
0:4872,521203106,33564458,0
0:4873,521203107,33561255,-32768
0:4874,521203108,33557990,-32740
0:4875,521203109,33574996,0
0:4876,521203110,33555904,-32764
0:4877,521203111,33557985,0
0:4878,521203112,33558837,0
0:4879,521203113,33570120,0
0:4880,521203114,33574095,28
0:4881,521203115,33565310,0
0:4882,521203116,33574995,0
0:4883,521203117,33555904,-32764
0:4884,521203201,33564485,0
0:4885,521203202,33566588,0
0:4886,521203203,33555713,0
0:4887,521203204,33566551,0
0:4888,521203205,33570133,0
0:4889,521203206,33557677,4096
0:4890,521203207,33555876,4124
0:4891,521203208,33574995,0
0:4892,521203209,33565274,4
0:4893,521203210,33564509,0
0:4894,521203211,33558837,0
0:4895,521203212,33570120,0
0:4896,521203213,33563661,0
0:4897,521203214,33572637,0
0:4898,521203215,33555747,28
0:4899,521203216,33565310,0
0:4900,521203217,33574995,0
0:4901,521203218,33565274,4
0:4902,521203219,33565310,0
0:4903,521203220,33570174,0
0:4904,521203221,33559684,28
0:4905,521203222,33565303,0
0:4906,521203223,33570174,0
0:4907,521203224,33570730,8
0:4908,521203301,33554687,0
0:4909,521203302,33569412,0
0:4910,521203303,33555077,0
0:4911,521203304,33576521,24
0:4912,521203305,33570806,-32768
0:4913,521203306,33576522,-32752
0:4914,521203307,33554687,0
0:4915,521203308,33569412,0
0:4916,521203309,33555077,0
0:4917,521203310,33556719,24
0:4918,521203311,33570806,-32768
0:4919,521203312,33556721,-32764
0:4920,521203313,33566614,0
0:4921,521203314,33570812,-32768
0:4922,521203315,33559437,0
0:4923,521203316,33558146,0
0:4924,521203317,33563153,0
0:4925,521203318,33555077,4
0:4926,521203401,33563564,0
0:4927,521203402,33555203,-32764
0:4928,521203403,33555070,0
0:4929,521203404,33584802,0
0:4930,521203405,33577752,0
0:4931,521203406,33562378,-32768
0:4932,521203407,33566477,0
0:4933,521203408,33556731,-32768
0:4934,521203409,33577752,4
0:4935,521203410,33566614,0
0:4936,521203411,33564159,-32768
0:4937,521203412,33565386,0
0:4938,521203413,33558146,0
0:4939,521203414,33566487,0
0:4940,521203415,33570906,4
0:4941,521203501,33557921,0
0:4942,521203502,33562373,28
0:4943,521203503,33566614,0
0:4944,521203504,33568736,-32768
0:4945,521203505,33562378,-32768
0:4946,521203506,33567830,0
0:4947,521203507,33562378,-32764
0:4948,521203508,33557928,0
0:4949,521203509,33556719,28
0:4950,521203510,33566614,0
0:4951,521203511,33568736,-32768
0:4952,521203512,33556725,-32768
0:4953,521203513,33567830,0
0:4954,521203514,33556725,-32760
0:4955,521203601,33577731,0
0:4956,521203602,33555810,0
0:4957,521203603,33565281,0
0:4958,521203604,33558146,28
0:4959,521203605,33564458,0
0:4960,521203606,33566541,0
0:4961,521203607,33557018,0
0:4962,521203608,33555715,0
0:4963,521203609,33557662,-28672
0:4964,521203610,33555861,-28656
0:4965,521203611,33563302,0
0:4966,521203612,33571837,0
0:4967,521203613,33563404,0
0:4968,521203614,33558903,4
0:4969,521203701,33566614,0
0:4970,521203702,33566547,-32768
0:4971,521203703,33558146,0
0:4972,521203704,33560015,28
0:4973,521203705,33566605,0
0:4974,521203706,33566547,-32768
0:4975,521203707,33560897,36
0:4976,521203801,33558838,0
0:4977,521203802,33570418,0
0:4978,521203803,33555860,0
0:4979,521203804,33566614,0
0:4980,521203805,33569192,-32768
0:4981,521203806,33566605,0
0:4982,521203807,33571714,-32740
0:4983,521203808,33555730,0
0:4984,521203809,33565274,4
0:4985,521203810,33563688,4
0:4986,521203811,33583417,0
0:4987,521203812,33577751,0
0:4988,521203813,33561057,0
0:4989,521203814,33566620,0
0:4990,521203815,33556483,8
0:4991,521203901,33559437,0
0:4992,521203902,33558837,0
0:4993,521203903,33570417,0
0:4994,521203904,33555722,0
0:4995,521203905,33565276,4
0:4996,521203906,33576871,0
0:4997,521203907,33556724,0
0:4998,521203908,33558080,28
0:4999,521203909,33556483,0
0:5000,521203910,33557416,4
0:5001,521203911,33556489,0
0:5002,521203912,33565310,0
0:5003,521203913,33563304,0
0:5004,521203914,33565275,16
0:5005,521203915,33555324,0
0:5006,521203916,33556484,0
0:5007,521203917,33563459,0
0:5008,521203918,33567053,4
0:5009,521204001,33555070,0
0:5010,521204002,33558146,0
0:5011,521204003,33559498,0
0:5012,521204004,33563460,0
0:5013,521204005,33565087,0
0:5014,521204006,33567297,24
0:5015,521204007,33577267,0
0:5016,521204008,33563433,-32768
0:5017,521204009,33577262,0
0:5018,521204010,33565640,-32752
0:5019,521204011,33559621,0
0:5020,521204012,33559569,0
0:5021,521204013,33557677,4096
0:5022,521204014,33555876,4096
0:5023,521204015,33565354,0
0:5024,521204016,33556423,20
0:5025,521204017,33577267,0
0:5026,521204018,33555083,-32768
0:5027,521204019,33577262,0
0:5028,521204020,33565640,-32764
0:5029,521204101,33557922,-32768
0:5030,521204102,33567474,-32768
0:5031,521204103,33572762,0
0:5032,521204104,33558900,0
0:5033,521204105,33570217,0
0:5034,521204106,33576871,0
0:5035,521204107,33559681,28
0:5036,521204108,33560876,4
0:5037,521204109,33559431,0
0:5038,521204110,33577144,0
0:5039,521204111,33564989,0
0:5040,521204112,33563459,16
0:5041,521204113,33559374,0
0:5042,521204114,33573617,0
0:5043,521204115,33566614,0
0:5044,521204116,33563460,0
0:5045,521204117,33577336,4
0:5046,521204201,33566438,0
0:5047,521204202,33563751,0
0:5048,521204203,33572780,0
0:5049,521204204,33558900,0
0:5050,521204205,33570217,0
0:5051,521204206,33576871,0
0:5052,521204207,33559681,28
0:5053,521204208,33560879,4
0:5054,521204209,33556537,0
0:5055,521204210,33566614,0
0:5056,521204211,33569591,-32768
0:5057,521204212,33556423,0
0:5058,521204213,33576153,0
0:5059,521204214,33561531,0
0:5060,521204215,33575868,24
0:5061,521204216,33559374,0
0:5062,521204217,33564078,0
0:5063,521204218,33566614,0
0:5064,521204219,33575870,0
0:5065,521204220,33559803,8
0:5066,521204301,33555783,0
0:5067,521204302,33558837,0
0:5068,521204303,33574077,0
0:5069,521204304,33562693,0
0:5070,521204305,33567857,0
0:5071,521204306,33566614,0
0:5072,521204307,33555873,16
0:5073,521204308,33565063,0
0:5074,521204309,33556637,-32768
0:5075,521204310,33566086,-32768
0:5076,521204311,33555189,0
0:5077,521204312,33556673,24
0:5078,521204313,33557443,0
0:5079,521204314,33567272,28
0:5080,521204315,33565303,0
0:5081,521204316,33575689,4
0:5082,521204401,33558838,0
0:5083,521204402,33555677,16
0:5084,521204403,33559724,0
0:5085,521204404,33557174,0
0:5086,521204405,33566614,0
0:5087,521204406,33555061,0
0:5088,521204407,33567795,4
0:5089,521204408,33556568,0
0:5090,521204409,33575689,24
0:5091,521204410,33585328,0
0:5092,521204411,33561656,0
0:5093,521204412,33572003,4
0:5094,521204501,33558838,0
0:5095,521204502,33554777,0
0:5096,521204503,33558519,0
0:5097,521204504,33570219,0
0:5098,521204505,33574947,0
0:5099,521204506,33574097,-32768
0:5100,521204507,33562110,-32768
0:5101,521204508,33566595,0
0:5102,521204509,33556723,-32752
0:5103,521204510,33570050,-32744
0:5104,521204511,33570389,-32768
0:5105,521204512,33556671,4
0:5106,521204513,33559552,0
0:5107,521204514,33562138,0
0:5108,521204515,33557925,0
0:5109,521204516,33559476,0
0:5110,521204517,33556720,0
0:5111,521204518,33566614,0
0:5112,521204519,33572560,4
0:5113,521204520,33559621,0
0:5114,521204521,33559569,0
0:5115,521204522,33565275,0
0:5116,521204523,33576869,0
0:5117,521204524,33559681,0
0:5118,521204525,33556724,8
0:5119,521204601,33564244,0
0:5120,521204602,33559437,0
0:5121,521204603,33558837,0
0:5122,521204604,33566487,0
0:5123,521204605,33564754,-32752
0:5124,521204606,33556511,0
0:5125,521204607,33555512,0
0:5126,521204608,33554854,-32744
0:5127,521204609,33572770,0
0:5128,521204610,33557628,28
0:5129,521204611,33557444,0
0:5130,521204612,33566463,0
0:5131,521204613,33570218,4
0:5132,521204701,33555674,0
0:5133,521204702,33565274,0
0:5134,521204703,33558837,0
0:5135,521204704,33555859,4
0:5136,521204705,33559373,0
0:5137,521204706,33555517,0
0:5138,521204707,33554857,-32768
0:5139,521204708,33572770,0
0:5140,521204709,33557628,16
0:5141,521204710,33557444,0
0:5142,521204711,33566463,0
0:5143,521204712,33570223,4
0:5144,521204801,33559437,0
0:5145,521204802,33558837,0
0:5146,521204803,33570417,0
0:5147,521204804,33555722,0
0:5148,521204805,33566587,0
0:5149,521204806,33555696,0
0:5150,521204807,33565274,4
0:5151,521204808,33566588,0
0:5152,521204809,33559465,0
0:5153,521204810,33555516,24
0:5154,521204811,33566583,0
0:5155,521204812,33559421,0
0:5156,521204813,33554836,-32764
0:5157,521204901,33571778,0
0:5158,521204902,33554993,0
0:5159,521204903,33565568,0
0:5160,521204904,33565675,-32768
0:5161,521204905,33555722,4
0:5162,521204906,33559373,0
0:5163,521204907,33555516,24
0:5164,521204908,33559374,0
0:5165,521204909,33554836,-32764
0:5166,521205001,33555900,0
0:5167,521205002,33558146,0
0:5168,521205003,33569326,0
0:5169,521205004,33571975,0
0:5170,521205005,33554472,0
0:5171,521205006,33576079,16
0:5172,521205007,33559438,0
0:5173,521205008,33554835,24
0:5174,521205009,33554897,28
0:5175,521205010,33555526,36
0:5176,521300101,33559466,0
0:5177,521300102,33558837,0
0:5178,521300103,33563428,28
0:5179,521300104,33567834,0
0:5180,521300105,33564005,0
0:5181,521300106,33566614,0
0:5182,521300107,33557136,16
0:5183,521300108,33564035,0
0:5184,521300109,33570133,0
0:5185,521300110,33555036,0
0:5186,521300111,33563731,4
0:5187,521300201,33564692,0
0:5188,521300202,33565569,0
0:5189,521300203,33564751,-32768
0:5190,521300204,33568361,-32752
0:5191,521300205,33555053,0
0:5192,521300206,33568904,0
0:5193,521300207,33564056,0
0:5194,521300208,33565274,0
0:5195,521300209,33555424,4
0:5196,521300210,33564486,0
0:5197,521300211,33564750,28
0:5198,521300212,33572765,0
0:5199,521300213,33559576,0
0:5200,521300214,33570133,0
0:5201,521300215,33569195,0
0:5202,521300216,33563731,4
0:5203,521300301,33568355,0
0:5204,521300302,33566487,0
0:5205,521300303,33559576,0
0:5206,521300304,33570220,24
0:5207,521300305,33571079,-32740
0:5208,521300306,33555724,4
0:5209,521300307,33559373,0
0:5210,521300308,33567834,0
0:5211,521300309,33560374,0
0:5212,521300310,33560385,4
0:5213,521300401,33564242,0
0:5214,521300402,33560387,16
0:5215,521300403,33555155,0
0:5216,521300404,33567703,0
0:5217,521300405,33570133,0
0:5218,521300406,33555036,0
0:5219,521300407,33554731,24
0:5220,521300408,33556574,0
0:5221,521300409,33571537,28
0:5222,521300410,33555263,4
0:5223,521300501,33562119,0
0:5224,521300502,33567725,0
0:5225,521300503,33570133,0
0:5226,521300504,33575421,28
0:5227,521300505,33555061,0
0:5228,521300506,33555173,0
0:5229,521300507,33559576,0
0:5230,521300508,33565847,0
0:5231,521300509,33568360,4
0:5232,521300510,33557715,4096
0:5233,521300511,33576483,4096
0:5234,521300512,33575401,16
0:5235,521300513,33566068,0
0:5236,521300514,33555173,0
0:5237,521300515,33559576,0
0:5238,521300516,33570359,0
0:5239,521300517,33556423,4
0:5240,521300601,33564244,0
0:5241,521300602,33559247,0
0:5242,521300603,33558837,0
0:5243,521300604,33576343,28
0:5244,521300605,33561649,4
0:5245,521300606,33566064,0
0:5246,521300607,33555173,0
0:5247,521300608,33559576,0
0:5248,521300609,33565274,0
0:5249,521300610,33570599,28
0:5250,521300611,33562958,4
0:5251,521300701,33562119,0
0:5252,521300702,33567725,0
0:5253,521300703,33557095,0
0:5254,521300704,33564277,-32764
0:5255,521300705,33568921,0
0:5256,521300706,33564277,-32768
0:5257,521300707,33561790,4
0:5258,521300801,33562119,0
0:5259,521300802,33567725,0
0:5260,521300803,33556422,0
0:5261,521300804,33562377,16
0:5262,521300805,33563256,0
0:5263,521300806,33570811,-32764
0:5264,521300807,33555155,0
0:5265,521300808,33565766,24
0:5266,521300809,33555174,0
0:5267,521300810,33576927,28
0:5268,521300811,33555174,0
0:5269,521300812,33577272,4
0:5270,521300901,33566588,0
0:5271,521300902,33555164,0
0:5272,521300903,33565274,0
0:5273,521300904,33554659,-32768
0:5274,521300905,33576136,28
0:5275,521300906,33576185,36
0:5276,521301001,33573410,0
0:5277,521301002,33565675,-32768
0:5278,521301003,33555730,0
0:5279,521301004,33565274,4
0:5280,521301005,33566627,0
0:5281,521301006,33571079,-32768
0:5282,521301007,33581495,0
0:5283,521301008,33577756,0
0:5284,521301009,33570220,4
0:5285,521301101,33559437,0
0:5286,521301102,33558837,0
0:5287,521301103,33570417,28
0:5288,521301104,33555722,0
0:5289,521301105,33565276,4
0:5290,521301106,33565263,0
0:5291,521301107,33559462,0
0:5292,521301108,33563293,0
0:5293,521301109,33563145,0
0:5294,521301110,33573602,0
0:5295,521301111,33566418,0
0:5296,521301112,33576080,16
0:5297,521301113,33559494,0
0:5298,521301114,33558837,0
0:5299,521301115,33565310,0
0:5300,521301116,33563293,4
0:5301,521301201,33566587,0
0:5302,521301202,33558146,0
0:5303,521301203,33555164,0
0:5304,521301204,33565274,0
0:5305,521301205,33563299,0
0:5306,521301206,33565274,28
0:5307,521301207,33564119,0
0:5308,521301208,33565274,4
0:5309,521301301,33566582,0
0:5310,521301302,33555173,0
0:5311,521301303,33565274,24
0:5312,521301304,33559485,0
0:5313,521301305,33555164,0
0:5314,521301306,33565274,28
0:5315,521301307,33576617,0
0:5316,521301308,33566615,4
0:5317,521301309,33566068,0
0:5318,521301310,33559684,0
0:5319,521301311,33571079,-32768
0:5320,521301312,33581494,0
0:5321,521301313,33555810,0
0:5322,521301314,33570220,4
0:5323,521301315,33566068,0
0:5324,521301316,33561039,28
0:5325,521301317,33565303,0
0:5326,521301318,33561119,4
0:5327,521301319,33576171,24
0:5328,521301320,33565303,0
0:5329,521301321,33576202,28
0:5330,521301322,33565303,0
0:5331,521301323,33568795,4
0:5332,521301401,33575944,0
0:5333,521301402,33556673,0
0:5334,521301403,33567063,0
0:5335,521301404,33556454,28
0:5336,521301405,33555696,4
0:5337,521301406,33576224,0
0:5338,521301407,33576215,28
0:5339,521301408,33565303,0
0:5340,521301409,33568800,20
0:5341,521301410,33561095,0
0:5342,521301411,33561153,28
0:5343,521301412,33565303,0
0:5344,521301413,33563166,4
0:5345,521301501,33569536,0
0:5346,521301502,33565274,0
0:5347,521301503,33558146,0
0:5348,521301504,33565388,0
0:5349,521301505,33570234,0
0:5350,521301506,33559684,4
0:5351,521301507,33554673,-32768
0:5352,521301508,33563912,0
0:5353,521301509,33576199,4
0:5354,521301510,33569957,-32740
0:5355,521301511,33570354,4
0:5356,521301512,33565295,0
0:5357,521301513,33561145,0
0:5358,521301514,33569941,-32740
0:5359,521301515,33576166,0
0:5360,521301516,33554667,-32752
0:5361,521301517,33568792,0
0:5362,521301518,33565356,20
0:5363,521301519,33571250,28
0:5364,521301520,33556026,0
0:5365,521301521,33559421,8
0:5366,521301601,33558826,0
0:5367,521301602,33558837,0
0:5368,521301603,33562443,0
0:5369,521301604,33569962,-32768
0:5370,521301605,33561041,-32740
0:5371,521301606,33554674,-32768
0:5372,521301607,33576148,-32764
0:5373,521301701,33555541,0
0:5374,521301702,33558146,0
0:5375,521301703,33555687,0
0:5376,521301704,33565281,16
0:5377,521301705,33568350,-32768
0:5378,521301706,33567054,-32768
0:5379,521301707,33559967,-32768
0:5380,521301708,33573736,0
0:5381,521301709,33561058,24
0:5382,521301710,33565846,0
0:5383,521301711,33579591,0
0:5384,521301712,33577752,28
0:5385,521301713,33565303,0
0:5386,521301714,33561112,20
0:5387,521301715,33576161,0
0:5388,521301716,33565846,0
0:5389,521301717,33584953,0
0:5390,521301718,33577752,28
0:5391,521301719,33565303,0
0:5392,521301720,33576199,8
0:5393,521301801,33555913,0
0:5394,521301802,33558837,0
0:5395,521301803,33576200,0
0:5396,521301804,33567002,0
0:5397,521301805,33560405,4
0:5398,521301901,33564509,0
0:5399,521301902,33576141,0
0:5400,521301903,33566551,0
0:5401,521301904,33566418,24
0:5402,521301905,33565303,0
0:5403,521301906,33568794,0
0:5404,521301907,33556672,16
0:5405,521301908,33556509,0
0:5406,521301909,33556719,28
0:5407,521301910,33561284,0
0:5408,521301911,33566551,0
0:5409,521301912,33560379,0
0:5410,521301913,33565355,4
0:5411,521301914,33559442,0
0:5412,521301915,33559476,0
0:5413,521301916,33570120,0
0:5414,521301917,33555036,0
0:5415,521301918,33554731,0
0:5416,521301919,33560376,4
0:5417,521302001,33559476,0
0:5418,521302002,33558837,0
0:5419,521302003,33570120,0
0:5420,521302004,33575421,0
0:5421,521302005,33560376,16
0:5422,521302006,33559476,0
0:5423,521302007,33559462,0
0:5424,521302008,33576141,0
0:5425,521302009,33566551,4
0:5426,521302010,33557715,4096
0:5427,521302011,33576483,4096
0:5428,521302012,33560700,0
0:5429,521302013,33572397,0
0:5430,521302014,33565275,4
0:5431,521302101,33555189,0
0:5432,521302102,33565275,0
0:5433,521302103,33558837,0
0:5434,521302104,33570599,0
0:5435,521302105,33556671,4
0:5436,521302106,33555324,0
0:5437,521302107,33559924,0
0:5438,521302108,33559437,4
0:5439,521302109,33565761,0
0:5440,521302110,33559498,0
0:5441,521302111,33555435,0
0:5442,521302112,33554687,0
0:5443,521302113,33573937,24
0:5444,521302114,33566068,0
0:5445,521302115,33566551,28
0:5446,521302116,33569607,0
0:5447,521302117,33565114,4
0:5448,521302201,33559476,0
0:5449,521302202,33558837,0
0:5450,521302203,33557096,0
0:5451,521302204,33564277,-32768
0:5452,521302205,33560376,16
0:5453,521302206,33559476,0
0:5454,521302207,33559462,0
0:5455,521302208,33576141,0
0:5456,521302209,33566551,20
0:5457,521302210,33574532,0
0:5458,521302211,33570178,0
0:5459,521302212,33559684,28
0:5460,521302213,33562704,0
0:5461,521302214,33570758,28
0:5462,521302215,33561793,0
0:5463,521302216,33565275,0
0:5464,521302217,33566540,4
0:5465,521302218,33565301,0
0:5466,521302219,33570811,-32768
0:5467,521302220,33559527,4
0:5468,521302301,33559476,0
0:5469,521302302,33558837,0
0:5470,521302303,33570120,0
0:5471,521302304,33556416,0
0:5472,521302305,33562377,0
0:5473,521302306,33560376,16
0:5474,521302307,33559476,0
0:5475,521302308,33559462,0
0:5476,521302309,33576141,0
0:5477,521302310,33566555,20
0:5478,521302311,33568791,0
0:5479,521302312,33563257,0
0:5480,521302313,33570811,-32740
0:5481,521302314,33569366,4
0:5482,521302315,33555155,0
0:5483,521302316,33565766,24
0:5484,521302317,33555174,0
0:5485,521302318,33576927,28
0:5486,521302319,33555174,0
0:5487,521302320,33577272,40
0:5488,521302401,33562107,640
0:5489,521302402,33567002,0
0:5490,521302403,33566993,0
0:5491,521302404,33565276,28
0:5492,521302405,33555722,4
